"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"Batde5_87058",165,66,19,4
"Batde5_9927",309,139,61,37
"Batde5_36775",650,236,118,72
"Batde5_87067",89,44,183,166
"Batde5_36776",1319.65962765545,380.015556832374,1121.39178101626,1448.73409563401
"Batde5_23750",1333.91669854597,415.478499026006,5055.65734173149,5435.50212571206
"Batde5_87062",340,97,275,238
"Batde5_10172",91.5361801221342,17.4976843483188,35.056672471995,19.9807066543562
"Batde5_9906",109.065713913158,43.8735002406679,37.557440386595,28.3204480779418
"Batde5_23754",1.03394856425036,0,0,0
"Batde5_23755",0,0,0,0
"Batde5_87065",60.8096549079435,24.539304466269,10.5142826944059,19.9973303640054
"Batde5_87325",0,0,0,0
"Batde5_23758",0,0,0,0
"Batde5_23759",0,0,0,0
"Batde5_87326",0,0,0,0
"Batde5_23760",52.0053466326356,7.29872603616978,201.950309485911,198.883390885905
"Batde5_23761",0,0,0,0
"Batde5_31803",27483.1130239358,7237.8122264616,7222.3394343336,6224.3263831984
"Batde5_25250",0,0,0,0
"Batde5_25251",0,0,0,0
"Batde5_25252",0,0,1.59049212897994,0
"Batde5_25253",29.2067264985282,10.0105832639391,22.5259626901338,10.484105088628
"Batde5_25254",0,0,0,0
"Batde5_25255",0,0,0,0
"Batde5_25256",4.33762215920906,0,0,0
"Batde5_12013",5.47079513738493,0,0,1.9277879561781
"Batde5_89352",41.764923859334,4.12635927754471,83.6845810000562,68.457672788115
"Batde5_89351",0,0,0,0
"Batde5_25259",0,0,0,0
"Batde5_89349",0,0,0,0
"Batde5_25260",0,0,0,0
"Batde5_89347",0,0,0,0
"Batde5_89346",0,0,0,0
"Batde5_89361",0,0,0,0
"Batde5_25264",3,0,0,0
"Batde5_25265",0,0,0,0
"Batde5_89345",4,0,0,0
"Batde5_89344",1210,316,166,70
"Batde5_12032",1156,388,373,351
"Batde5_89013",848,196,286,356
"Batde5_19699",345,94,69,42
"Batde5_35173",135,49,19,21
"Batde5_89364",61.7938473088381,13.6415202630695,7.86405133959684,3.48435608429987
"Batde5_11779",0,0,5.90108105343311,1.20713580381639
"Batde5_19704",807.7430020574,161.360162331018,251.456163977078,215.964113484538
"Batde5_89342",0,0,9.47491334620078,0
"Batde5_25273",8.74051731322838,2.02429024360739,1.33703366388317,3.1096528096206
"Batde5_12078",1756,546,392,256
"Batde5_89365",217,64,73,82
"Batde5_89366",126,37,27,20
"Batde5_16747",3009,852,501,315
"Batde5_25278",308,94,34,19
"Batde5_89019",189,47,79,63
"Batde5_25280",558,185,172,128
"Batde5_36998",224,60,48,40
"Batde5_35179",1536,503,619,534
"Batde5_89368",712,252,208,189
"Batde5_11983",286,103,27,12
"Batde5_89369",409,106,84,78
"Batde5_89023",863,280,323,316
"Batde5_36999",1557,458,1526,1630
"Batde5_35182",8011,2047,10725,11285
"Batde5_89027",898,284,1351,1550
"Batde5_35184",1031,293,704,722
"Batde5_25304",2920,835,1730,1571
"Batde5_89031",795,229,306,262
"Batde5_19718",7055,3208,36564,26860
"Batde5_89330",709,214,113,62
"Batde5_89329",341,112,73,46
"Batde5_30108",412,120,119,48
"Batde5_89375",23,2,3,2
"Batde5_89034",52,30,21,6
"Batde5_25310",16.8303561747516,5,6.7371353861441,4
"Batde5_89377",548,153,520,462
"Batde5_89328",184,114,8,16
"Batde5_89327",154,35,21,16
"Batde5_19719",5598,1399,3122,2712
"Batde5_16765",745,266,74,74
"Batde5_33275",623,176,68,44
"Batde5_16768",630.767563990308,181.595882878802,93.3005779871504,57.4632010872595
"Batde5_6694",241,85,45,26
"Batde5_11836",488,93,200,182
"Batde5_89326",313,100,68,63
"Batde5_89378",8,6,2,3
"Batde5_25321",172.232436009692,48.4041171211985,29.6994220128496,10.5367989127405
"Batde5_25323",2.16964382524839,3,3.2628646138559,3
"Batde5_89380",10,4,7,8
"Batde5_25325",277,83,193,157
"Batde5_4585",347,91,60,46
"Batde5_89381",2683,853,734,378
"Batde5_33279",1004,292,301,230
"Batde5_25329",489,160,136,98
"Batde5_25330",502,139,58,38
"Batde5_89382",95,30,59,59
"Batde5_89323",357,108,399,421
"Batde5_89048",1806,676,3846,3918
"Batde5_35199",185,60,271,238
"Batde5_35200",861,276,155,118
"Batde5_33280",1120,365,103,65
"Batde5_89322",420,149,96,80
"Batde5_33281",2275,633,1123,994
"Batde5_89383",269,85,130,110
"Batde5_89384",57,18,18,12
"Batde5_25340",144,68,30,15
"Batde5_11879",214,64,117,64
"Batde5_16794",1878,622,194,114
"Batde5_35205",457,163,44,49
"Batde5_25344",401,165,33,23
"Batde5_25345",231,77,22,24
"Batde5_35206",89,42,25,6
"Batde5_89388",118,16,27,21
"Batde5_5095",231,53,95,67
"Batde5_12018",430,140,247,246
"Batde5_30120",17,3.11071482489249,15.0925600827278,12.619061251122
"Batde5_25351",119.997377213355,34.179690587404,381.127621586488,373.069513787743
"Batde5_30121",0,0,0,0
"Batde5_89316",233.578328665955,54.4284035524229,506.709967381876,510.208644018291
"Batde5_25352",1331.73064974276,347.388922318064,2596.3815996278,2891.46775066107
"Batde5_25353",1.06101868303848,0,0,0
"Batde5_25354",2,3,0,0
"Batde5_25355",18.8759764071098,7,5,3
"Batde5_31828",13.7521938809671,2.58257864317154,7.64496622087308,4.88841268946395
"Batde5_25356",15.8294991172682,4.28771214570728,2,5.36892511501218
"Batde5_35207",2667.28994576735,934.952497588487,9093.82258993067,9231.24388925911
"Batde5_89392",9.23842415188436,4,5,2
"Batde5_31829",28.368443874077,9.10153338226952,20,8
"Batde5_31831",33.5143927105056,7.45882869854666,25.1986025909747,33.760630851074
"Batde5_89313",37.3926761363083,19.7755131725011,40.9677814697612,27.6058025508579
"Batde5_37012",665.192570993931,250.491147576397,2965.78325194975,3067.75959212135
"Batde5_89059",648.18069289027,225.658987060147,2738.14647396075,2230.54012856413
"Batde5_89312",0,0,0,0
"Batde5_30122",0,0,0,0
"Batde5_25363",641.818460559669,218.924455109558,1571.28068341748,1602.5972747671
"Batde5_89311",17,1,7,5
"Batde5_11902",2192,627,423,301
"Batde5_89060",859,305,1497,1541
"Batde5_89397",57,17,8,2
"Batde5_25369",827,238,549,482
"Batde5_35211",1402,423,1900,1820
"Batde5_35212",2416,774,696,636
"Batde5_25372",598,158,99,48
"Batde5_37016",1668,452,407,278
"Batde5_25374",62,22,11,17
"Batde5_37017",438,139,502,459
"Batde5_25376",1111,299,363,319
"Batde5_89307",80,11,42,46
"Batde5_16799",1624,517,290,169
"Batde5_89399",258,72,77,60
"Batde5_89068",2260,659,336,212
"Batde5_35217",12227,3666,32785,32764
"Batde5_35218",411,150,57,45
"Batde5_89306",383,87,55,31
"Batde5_35219",1590,463,320,166
"Batde5_89072",800,258,216,170
"Batde5_89400",167,56,22,12
"Batde5_89305",751,277,330,319
"Batde5_35221",3096,933,2682,2780
"Batde5_16805",4744,1539,1284,961
"Batde5_35223",9144,2444,6187,6009
"Batde5_25389",52,20,22,24
"Batde5_35224",3219,880,2503,1813
"Batde5_35225",1494,494,5926,7191
"Batde5_35226",255,86,115,166
"Batde5_16815",913,294,647,688
"Batde5_25394",116,31,10,12
"Batde5_89402",55,14,6,7
"Batde5_25396",548,167,487,341
"Batde5_11981",927,280,165,102
"Batde5_35228",373,185,33,27
"Batde5_35229",1343,376,580,523
"Batde5_11797",282,92,71,28
"Batde5_25401",106,40,7,7
"Batde5_89301",109,20,17,22
"Batde5_89082",143,62,29,10
"Batde5_25404",85,15,8,2
"Batde5_89405",704,262,79,51
"Batde5_89083",1934,597,446,326
"Batde5_89084",1200,427,357,213
"Batde5_89299",195,64,42,32
"Batde5_16816",1264,385,288,216
"Batde5_4540",484,160,263,334
"Batde5_25409",508,181,159,151
"Batde5_89088",6098,1975,14932,15462
"Batde5_89407",833,221,1597,1561
"Batde5_89408",246,64,486,453
"Batde5_11916",121,36,29,24
"Batde5_7075",554,129,140,109
"Batde5_89091",315,96,115,108
"Batde5_19784",797,230,170,125
"Batde5_37025",2628,816,281,170
"Batde5_37026",494.378596514508,101.42994057772,21.9291862091815,7.15082957477834
"Batde5_89095",52.9838809769454,23.4110536310066,228.921718003208,196.653210304657
"Batde5_25419",40.5462268356593,11.8802848898886,180.973580769047,216.783292640572
"Batde5_25420",7,7,6,0
"Batde5_25421",8.34631723191111,5,1.78952762787973,0
"Batde5_37027",112,38,25,16
"Batde5_25423",232,74,53,49
"Batde5_16829",1234,458,150,98
"Batde5_35240",701,239,60,42
"Batde5_25427",114,38,15,13
"Batde5_89410",284,142,40,24
"Batde5_89411",284,79,35,14
"Batde5_25429",188,56,55,27
"Batde5_12127",526,153,168,139
"Batde5_19794",472,155,96,64
"Batde5_89102",304,103,50,31
"Batde5_89413",957,303,149,138
"Batde5_89103",240,61,255,243
"Batde5_16830",1140,414,221,111
"Batde5_11789",689,166,1045,1046
"Batde5_3794",219,74,519,487
"Batde5_25437",4070,914,631,568
"Batde5_35245",8041,1863,919,653
"Batde5_12133",130,49,20,15
"Batde5_89414",124.583284484001,36.1817060145279,21.3359395694081,20.3800507450768
"Batde5_25441",258,76,139,111
"Batde5_12136",2443,731,672,576
"Batde5_37034",3215.42010756223,879.451251493959,6616.15503482712,6899.67739861031
"Batde5_89291",78.3674350639629,24.3729722598807,338.560083186184,195.016417348638
"Batde5_11914",1191,356,159,77
"Batde5_31859",661,249,87,58
"Batde5_37036",1079,314,126,89
"Batde5_12064",174,52,26,12
"Batde5_25447",181,54,62,77
"Batde5_11783",487,150,872,941
"Batde5_89418",100,24,45,24
"Batde5_89113",831,195,105,59
"Batde5_89114",1185,370,196,140
"Batde5_35249",41,25,2,13
"Batde5_89116",559,182,289,254
"Batde5_25454",1594,428,1509,1614
"Batde5_25456",139,33,48,50
"Batde5_89118",148.416715515999,32.8182939854721,20.6640604305919,9.61994925492316
"Batde5_35252",5777,2335,546,397
"Batde5_35253",233,64,29,19
"Batde5_1486",398,140,57,31
"Batde5_25461",297,82,96,58
"Batde5_25462",3.18089673310079,0,0,3.46970364235655
"Batde5_25463",2.16663356693642,0,0,0
"Batde5_37037",953,268,149,85
"Batde5_89288",231,43,66,40
"Batde5_89422",354,130,246,261
"Batde5_37038",1285,464,4881,5395
"Batde5_25468",120,24,49,37
"Batde5_25469",359,124,57,30
"Batde5_89124",6192.63256493604,1799.62702774012,12759.4399168138,13194.9835826514
"Batde5_37039",2998.57989243777,807.548748506042,6059.84496517288,6515.32260138969
"Batde5_89286",167,54,110,109
"Batde5_35258",2434,666,7211,8249
"Batde5_11777",85,38,149,153
"Batde5_35259",1442,402,2107,2291
"Batde5_25475",727,193,1560,1915
"Batde5_89127",248,61,47,37
"Batde5_89425",39,15,38,27
"Batde5_89128",1017,360,200,134
"Batde5_35261",284,56,65,24
"Batde5_35262",1131,374,282,241
"Batde5_89426",1273,380,1145,1068
"Batde5_25482",598,218,560,574
"Batde5_25483",884,268,70,71
"Batde5_89283",2.06286682781207e-08,3.56737529193948,4.18805298991604,5.39959057045665
"Batde5_25486",20.2594826661429,4.40833446445312,0,3.49075661992274
"Batde5_25487",135,36,15,14
"Batde5_11890",1910,627,517,404
"Batde5_35263",1511,444,311,265
"Batde5_37041",783,252,141,113
"Batde5_89133",4069,1046,889,582
"Batde5_89430",127,43,41,28
"Batde5_89134",264,86,42,10
"Batde5_12037",144,37,66,54
"Batde5_12006",1101,350,3226,3533
"Batde5_25496",702,186,1213,1245
"Batde5_25497",682,225,177,111
"Batde5_16853",935,313,255,189
"Batde5_89137",509,177,81,49
"Batde5_12061",204,62,33,52
"Batde5_37044",1369,383,3461,3556
"Batde5_89140",461,156,238,210
"Batde5_37045",1408,449,4549,4681
"Batde5_25504",325,72,191,182
"Batde5_89142",529,160,106,55
"Batde5_12003",320,119,337,341
"Batde5_35272",5142,1259,9038,8624
"Batde5_25508",287,97,226,210
"Batde5_89145",1090,491,141,91
"Batde5_89435",65,15,8,0
"Batde5_19828",3056,823,1033,884
"Batde5_4359",131,28,40,56
"Batde5_89148",196,56,25,7
"Batde5_16867",1256,364,297,207
"Batde5_35276",946,310,192,136
"Batde5_89151",212,65,15,10
"Batde5_25517",708,250,100,45
"Batde5_37047",99,24,7,9
"Batde5_89153",771,302,91,96
"Batde5_33316",2208,690,6175,6273
"Batde5_37049",2225,637,350,168
"Batde5_35280",96,31,15,15
"Batde5_25522",65.6438420131687,19.1967999352531,66.479850153694,100.024356106271
"Batde5_25523",162.48710791275,44.2284496354267,77.267420755048,98.8750456234166
"Batde5_37050",446,80,104,81
"Batde5_35282",416,123,102,46
"Batde5_89158",1629,573,2925,2933
"Batde5_19837",6127,1749,812,516
"Batde5_89160",2080,601,5649,5817
"Batde5_89161",715,201,270,261
"Batde5_89162",499,123,57,41
"Batde5_35285",1763,467,310,157
"Batde5_35286",281,87,41,32
"Batde5_19845",410,116,273,238
"Batde5_89166",1626,548,1573,1477
"Batde5_89167",1472,561,1218,1191
"Batde5_12047",1232,481,130,85
"Batde5_35289",500,151,172,186
"Batde5_25536",68,18,11,8
"Batde5_89273",150,48,55,31
"Batde5_25537",157,56,80,63
"Batde5_37053",1561,585,166,110
"Batde5_19849",1364,414,459,371
"Batde5_25540",344,99,42,28
"Batde5_35293",978,287,468,410
"Batde5_11818",489,169,323,218
"Batde5_25543",44,16,30,26
"Batde5_1232",136,35,73,67
"Batde5_35295",1091,362,2429,2424
"Batde5_30175",865,281,2587,2491
"Batde5_35296",538,135,169,152
"Batde5_19863",3311,1058,565,299
"Batde5_89441",420,107,339,266
"Batde5_89442",988,255,1044,1096
"Batde5_89271",23,5,21,19
"Batde5_35298",967,276,118,54
"Batde5_89443",315,86,67,32
"Batde5_89269",796,274,314,325
"Batde5_37059",1107,341,521,405
"Batde5_30178",8201,2019,2217,1406
"Batde5_33330",99024,22820,79800,87980
"Batde5_33331",1718,492,378,298
"Batde5_25559",110.740814403029,38.5695900723002,23,25.5302963576435
"Batde5_89445",26.9116552969338,11.4304099276998,1,4
"Batde5_35304",675,170,101,56
"Batde5_89268",230,68,105,88
"Batde5_89446",182,55,65,44
"Batde5_35305",86,31,11,14
"Batde5_25564",64,20,5,25
"Batde5_25565",315,111,71,102
"Batde5_89188",6366,1981,10949,10470
"Batde5_35308",2626,691,1685,1534
"Batde5_30184",7887,1942,2038,1202
"Batde5_37067",190,51,20,13
"Batde5_89266",160,36,19,6
"Batde5_5937",137,28,56,52
"Batde5_35311",481,148,79,54
"Batde5_35312",766,311,108,85
"Batde5_35313",792,237,144,63
"Batde5_35314",1958,631,1203,1385
"Batde5_89195",1585,501,294,165
"Batde5_89196",277,91,25,30
"Batde5_35317",172,51,43,34
"Batde5_25580",405,116,222,157
"Batde5_19878",8399,2945,1943,1593
"Batde5_89199",3341,1088,4734,4852
"Batde5_89264",39,17,13,6
"Batde5_35320",372,104,240,256
"Batde5_25585",5.3230230275917,1,4,2.31242716473685
"Batde5_89261",63.6233032216501,13.7531193232092,22.7523867996953,23.6850984953857
"Batde5_89201",92.755435534318,33.7878149754764,128.623312656263,166.448564427364
"Batde5_25588",6.6769769724083,0,0,4.68757283526315
"Batde5_19880",397,105,113,60
"Batde5_89259",256,89,28,26
"Batde5_25591",621,160,75,73
"Batde5_25592",229,59,46,20
"Batde5_37074",20152,6591,34177,34664
"Batde5_11848",274,79,119,123
"Batde5_89450",10.6842105263158,4.8,10,1.33333333333333
"Batde5_89451",33.306602415205,8.50046508366088,4.553254758642,7.06162715257063
"Batde5_89452",814.553053544686,210.696721992854,249.268585694048,113.975953142679
"Batde5_25598",16,8,14,9
"Batde5_25599",4,0,0,0
"Batde5_89204",1603,487,2415,2304
"Batde5_11794",131,39,96,120
"Batde5_16919",4390,1493,1201,931
"Batde5_33345",3577,1114,1267,1225
"Batde5_89257",338,100,129,103
"Batde5_35327",7749,2726,5269,5305
"Batde5_89207",991,305,1959,1842
"Batde5_89208",3832,1016,7115,7579
"Batde5_33346",803,221,251,206
"Batde5_11933",935.561983229309,267,182,82.3924992133795
"Batde5_12021",168,53,52,54
"Batde5_89457",307,50,222,132
"Batde5_33348",958,230,87,70
"Batde5_35331",334,115,197,131
"Batde5_35332",2800,938,532,292
"Batde5_89214",1476,399,1329,1320
"Batde5_35334",20186.49310184,5760.11652028193,3835.52882643925,3365.68044007472
"Batde5_30202",1879.55493881954,424.935262436234,501.675147309285,425.126601287399
"Batde5_89255",50.2248015019637,12.0271901740404,18.5503955083299,9
"Batde5_25617",262,80,52,25
"Batde5_19897",1383,475,2627,2637
"Batde5_89253",688,186,1350,1359
"Batde5_89459",62,24,14,25
"Batde5_37083",1174,302,611,550
"Batde5_11954",863,349,188,135
"Batde5_89219",324,77,38,25
"Batde5_89460",223,82,509,564
"Batde5_35337",1742,493,2546,2479
"Batde5_89461",251,85,42,12
"Batde5_25627",342,104,42,19
"Batde5_89222",365,85,142,98
"Batde5_12121",1400,359,320,223
"Batde5_25630",170,62,40,55
"Batde5_35339",1484,423,3027,3387
"Batde5_25632",15,7,5,15
"Batde5_89462",51,11,44,38
"Batde5_31913",169.438016770691,41,91,80.6075007866205
"Batde5_12135",439,149,446,432
"Batde5_35340",2044,671,6204,5979
"Batde5_25637",266,94,134,130
"Batde5_89466",238,81,14,11
"Batde5_37087",890,188,488,466
"Batde5_89467",1928,630,236,174
"Batde5_12005",200,48,62,38
"Batde5_25641",1070,319,179,94
"Batde5_12060",308,84,82,59
"Batde5_37088",292,77,69,55
"Batde5_89248",84,30,34,29
"Batde5_89228",1218,346,525,466
"Batde5_25645",543,146,106,100
"Batde5_25646",120,37,34,29
"Batde5_19906",1274,385,295,186
"Batde5_89471",2297,842,5182,5815
"Batde5_25648",32,15,5,8
"Batde5_25649",436,148,73,36
"Batde5_35344",651,235,67,48
"Batde5_89472",190,67,40,22
"Batde5_89473",24,5,11,2
"Batde5_37091",348,96,24,24
"Batde5_16944",9362,2470,1934,1078
"Batde5_25655",259,52,56,48
"Batde5_25656",1215,313,2173,2374
"Batde5_25657",398,96,42,36
"Batde5_12046",250,72,525,542
"Batde5_89238",1387,485,3726,4470
"Batde5_89245",1856,552,297,308
"Batde5_2949",484,136,79,70
"Batde5_89244",91,13,22,2
"Batde5_89243",221,65,19,16
"Batde5_11860",0,0,3.5131945632898,0
"Batde5_25663",2,1,0,1
"Batde5_25664",71.865296204097,15.5976046176501,263.289009817055,213.053362694872
"Batde5_25665",14.1645853956356,6.9567155173126,51.0396440002934,41.8427380029499
"Batde5_25666",5.2474090129765,1,2,0
"Batde5_89240",0,0,0,0
"Batde5_25668",0,0,1.20268732930505,0
"Batde5_27052",0,0,0,0
"Batde5_91252",1.03334518259221,0,9.69978467213198,6.87832744883205
"Batde5_27054",0,0,0,0
"Batde5_91255",0,5,2,1
"Batde5_27056",0,2.319682235024,0,9.81024676904582e-08
"Batde5_27057",25.1192012137619,9.78886678835385,4.46421119372252,6.95748493132879
"Batde5_91249",0,0,0,0
"Batde5_91248",0,0,0,0
"Batde5_91247",0,0,0,0
"Batde5_91246",0,0,0,1.17670290730719
"Batde5_91245",0,0,0,0
"Batde5_27061",0,0,0,0
"Batde5_27062",0,0,0,1.08100843425053
"Batde5_27063",2.88471918128217,0,0,0
"Batde5_91243",92.7843387274694,36.4412311752737,314.434356925806,210.873340065232
"Batde5_91242",39.1631702781742,0,348.241589961988,209.152879788055
"Batde5_91241",3.03976876507566,1.88524912495657,15.8388336187564,13.9592553157865
"Batde5_27066",12.3936204858018,0,4.48775860019437,10.9054501285979
"Batde5_91239",161.096027627895,76.8286569187042,698.143635162719,801.938293674027
"Batde5_91238",3.4191337034375,1.11344593331089,15.2987835303527,13.2315940805738
"Batde5_91237",0,0,0,0
"Batde5_27069",1,0,0,0
"Batde5_91235",0,0,0,0
"Batde5_35825",21.9999539132411,11,18.2874420893668,0
"Batde5_27072",12.1955567166429,9.50401373536326,15.1952860416857,9.24639855630111
"Batde5_27073",0.978269483893695,1.08786392859525,2.22553851584364,2.37893585592512
"Batde5_91260",1,1,0,0
"Batde5_27075",220,50,316,325
"Batde5_35826",45,4,60,56
"Batde5_27077",640,196,308,325
"Batde5_27078",535,161,65,25
"Batde5_91261",693,226,93,61
"Batde5_27079",54,32,23,27
"Batde5_27080",35,16,7,4
"Batde5_91231",77,37,129,146
"Batde5_13523",172,49,25,24
"Batde5_20532",1259,454,658,591
"Batde5_37325",111,31,61,30
"Batde5_33608",584,216,1198,1205
"Batde5_91264",283,98,75,103
"Batde5_91230",213,61,135,90
"Batde5_37327",291,92,43,21
"Batde5_91229",149,50,15,9
"Batde5_91228",547,167,122,65
"Batde5_13578",122,47,260,327
"Batde5_27090",632,160,326,209
"Batde5_27091",10,1,0,1
"Batde5_27092",26,8,12,5
"Batde5_91224",142,29,50,42
"Batde5_91223",11,2,5,5
"Batde5_27094",375,96,251,230
"Batde5_37328",517,147,214,131
"Batde5_1639",54.337686882332,36.1190866448943,18.0750288376599,7
"Batde5_27097",4.0882966984595,0,0,0
"Batde5_91267",5.66378912788981,3.74475353277514,4,1.32500497791434
"Batde5_13568",34.3223313039831,6.74734059585227,16.2649286981571,18.2212668007043
"Batde5_27099",0.714089300808185,0,0,0
"Batde5_91075",17,7,4,5
"Batde5_91270",0,0,3,0
"Batde5_91076",174,40,19,16
"Batde5_91271",280,84,55,23
"Batde5_17565",2480,713,516,380
"Batde5_91272",139,40,32,17
"Batde5_91079",543,186,1836,1833
"Batde5_27106",1209,384,2356,2331
"Batde5_35836",693,219,261,211
"Batde5_91274",58,16,15,12
"Batde5_37330",607,190,195,158
"Batde5_27110",227,70,33,31
"Batde5_33611",356,80,87,80
"Batde5_27112",118,33,22,22
"Batde5_91277",64,23,7,6
"Batde5_20539",480,162,848,763
"Batde5_27114",204,65,52,25
"Batde5_91085",3316,949,694,468
"Batde5_27116",35,5,5,7
"Batde5_13629",197,52,114,82
"Batde5_91279",74,15,8,7
"Batde5_27119",110,34,27,16
"Batde5_27120",137,29,22,16
"Batde5_27121",233,72,40,30
"Batde5_33612",179,49,110,122
"Batde5_17572",202,64,117,121
"Batde5_91220",949.894651889842,235.978966041083,2650.45658061759,4374.41861165037
"Batde5_5304",40,28,10,3
"Batde5_91219",264,87,167,146
"Batde5_5623",94,36,111,130
"Batde5_7506",29,6,29,50
"Batde5_27129",142,42,19,7
"Batde5_13581",126,26,36,20
"Batde5_91094",168,46,36,28
"Batde5_20546",1722,501,519,400
"Batde5_13622",110,55,67,64
"Batde5_91218",222,97,63,40
"Batde5_20549",627,225,608,640
"Batde5_4450",20,9,12,4
"Batde5_37336",1219,331,2660,2683
"Batde5_27139",76,22,2,20
"Batde5_27140",35,7,6,0
"Batde5_91284",33,14,2,2
"Batde5_30577",2181,727,5332,5331
"Batde5_91214",215,64,193,111
"Batde5_17582",512,150,353,315
"Batde5_33617",268,83,51,30
"Batde5_91286",70,22,2,6
"Batde5_35848",1493,390,623,562
"Batde5_13539",765,221,198,159
"Batde5_91287",51,12,5,2
"Batde5_91102",53,13,16,18
"Batde5_35849",117,33,55,66
"Batde5_35850",249,82,333,363
"Batde5_27152",1040,261,1344,1344
"Batde5_27153",81,24,25,18
"Batde5_27154",116,23,22,41
"Batde5_13627",957,285,183,111
"Batde5_91210",364,85,149,135
"Batde5_91105",1455,419,593,470
"Batde5_91289",374,96,76,64
"Batde5_20557",4400,1560,626,395
"Batde5_13648",69,29,42,45
"Batde5_27160",41,8,49,51
"Batde5_35854",518,145,482,509
"Batde5_13604",170,63,21,13
"Batde5_35855",985,268,107,59
"Batde5_13674",104,21,129,138
"Batde5_91111",546,235,48,42
"Batde5_91292",188,66,17,12
"Batde5_17588",969,285,213,162
"Batde5_27168",153,50,112,162
"Batde5_27169",82,34,10,4
