"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"HPOL_004926-RA",70,36,40,134
"HPOL_000314-RA",96,68,45,219
"HPOL_000315-RA",606,293,170,799
"HPOL_000316-RA",63,23,23,68
"HPOL_000317-RA",673,262,353,936
"HPOL_000318-RA",59,19,10,79
"HPOL_000319-RA",123,41,45,270
"HPOL_000320-RA",307,150,164,407
"HPOL_000321-RA",764,415,350,1414
"HPOL_005369-RA",16,6,12,34
"HPOL_004915-RA",127,54,36,190
"HPOL_004942-RA",1415,631,1188,4007
"HPOL_004943-RA",395.60079946504,140,97,578.110996325773
"HPOL_004905-RA",6,0,0,2
"HPOL_004906-RA",7058,2088,2083,5560
"HPOL_002520-RA",1096,585,444,1957
"HPOL_002521-RA",103,31,20,92
"HPOL_002522-RA",1143,534,505,1899
"HPOL_002523-RA",2241,985,907,3656
"HPOL_002618-RA",169,74,135,341
"HPOL_005362-RA",470,130,99,354
"HPOL_002619-RA",679,316,226,966
"HPOL_002620-RA",126,51,27,138
"HPOL_002621-RA",56,19,64,131
"HPOL_002622-RA",720,312,251,1049
"HPOL_002623-RA",144,75,72,262
"HPOL_002235-RA",0,0,0,0
"HPOL_002236-RA",1321,549,494,1770
"HPOL_002237-RA",1009,507,571,1701
"HPOL_002238-RA",336,156,133,499
"HPOL_004918-RA",1290,677,614,1876
"HPOL_005379-RA",122,59,97,214
"HPOL_004919-RA",457,210,143,867
"HPOL_002203-RA",424,225,251,625
"HPOL_002204-RA",123,59,79,174
"HPOL_002205-RA",1795,771,488,1666
"HPOL_002206-RA",4406,1962,1738,5515
"HPOL_002207-RA",77,20,34,105
"HPOL_004920-RA",2718,1373,1266,3888
"HPOL_004921-RA",635,248,297,992
"HPOL_004922-RA",3097,1538,1793,7463
"HPOL_004923-RA",2155,1007,927,2952
"HPOL_005380-RA",2031,1054,815,2778
"HPOL_004944-RA",327.422784991575,138.103953332314,181,531.145230350816
"HPOL_004945-RA",944,367,567,1332
"HPOL_004946-RA",887.41705840366,447.354932184851,454.231293976718,1571.09798583682
"HPOL_004929-RA",482,137,114,399
"HPOL_004930-RA",256,130,204,512
"HPOL_002263-RA",92,37,16,115
"HPOL_002264-RA",621,295,284,1170
"HPOL_002265-RA",4904,2276,2035,7415
"HPOL_004931-RA",96,26,73,162
"HPOL_004932-RA",3927,2033.62281327828,2283,9190.95627984771
"HPOL_005381-RA",201,106,101,439
"HPOL_004933-RA",3098,1479,1818,5719
"HPOL_004934-RA",172,43,68,173
"HPOL_004935-RA",2997,1428,1550,4243
"HPOL_004936-RA",857,205,190,483
"HPOL_002255-RA",660,365,414,1111
"HPOL_002256-RA",1204,596,499,1900
"HPOL_001076-RA",2083,989,651,2970
"HPOL_001077-RA",489,239,237,953
"HPOL_001078-RA",1581,735,471,1678
"HPOL_001079-RA",408,167,111,542
"HPOL_005376-RA",459,212,225,543
"HPOL_001080-RA",9921,4166,5982,23868
"HPOL_001081-RA",866,391,379,822
"HPOL_001082-RA",4328,2168,1776,4125
"HPOL_001083-RA",1279,668,555,2056
"HPOL_002247-RA",144,76,120,309
"HPOL_002248-RA",65,15,26,61
"HPOL_002249-RA",1561,683,543,2043
"HPOL_002250-RA",24,4,13,18
"HPOL_002251-RA",95,47,53,165
"HPOL_002252-RA",507,207,265,778
"HPOL_005377-RA",54,15,15,50
"HPOL_002253-RA",216,107,78,329
"HPOL_002254-RA",943,463,345,1262
"HPOL_001501-RA",522,280,254,1026
"HPOL_001502-RA",51,13,9,49
"HPOL_001503-RA",337,106,110,326
"HPOL_001504-RA",249,91,128,329
"HPOL_001505-RA",187,100,101,322
"HPOL_001506-RA",267,117,85,344
"HPOL_001507-RA",817,330,228,1209
"HPOL_000879-RA",9,3,0,0
"HPOL_005378-RA",257,118,88,374
"HPOL_000880-RA",2,4,0,3
"HPOL_000881-RA",1201,550,446,1651
"HPOL_000882-RA",1673,873,897,2505
"HPOL_000883-RA",1225,587,574,1812
"HPOL_000884-RA",541,193,314,657
"HPOL_000885-RA",1453,720,853,2327
"HPOL_002027-RA",254.536031209954,149.811996557364,89.8979821270511,383.598232194965
"HPOL_002028-RA",1.71835789143007,0,0,1.49951314748478
"HPOL_002029-RA",677.743911794949,282.188003442636,208.102017872949,1072.21993184637
"HPOL_002030-RA",1524,749,1346,5071
"HPOL_002542-RA",253,94,152,264
"HPOL_002031-RA",2584,1383,1482,5939
"HPOL_002032-RA",1763,1022,1111,4284
"HPOL_002103-RA",345.195330105373,167.950631193586,198.636743137016,538.731078298286
"HPOL_002104-RA",174,78,84,250
"HPOL_002105-RA",169,44,75,158
"HPOL_002106-RA",1690,786,548,2414
"HPOL_002107-RA",1604,832,900,2550
"HPOL_002108-RA",130,61,52,251
"HPOL_002109-RA",114,49,108,156
"HPOL_004962-RA",1808,780,819,2407
"HPOL_002543-RA",455,192,206,629
"HPOL_001027-RA",2377,1198,840,3529
"HPOL_004963-RA",244,47,95,131
"HPOL_004954-RA",71,32,32,123
"HPOL_004955-RA",161,90,107,251
"HPOL_004956-RA",868,479,476,1383
"HPOL_004951-RA",1215,623,643,2437
"HPOL_004952-RA",3418,1726,1451,5205
"HPOL_004953-RA",1366,721,804,2766
"HPOL_004957-RA",148,54,102,244
"HPOL_004958-RA",980,516,481,1584
"HPOL_001186-RA",819,402,489,1998
"HPOL_002544-RA",4104,2106,1612,6053
"HPOL_001187-RA",410,115,118,278
"HPOL_001188-RA",266,85,60,151
"HPOL_001189-RA",289,136,185,450
"HPOL_001190-RA",121,67,75,168
"HPOL_002257-RA",56,32,40,142
"HPOL_002258-RA",1031.22704498999,440.400312734752,463,1388.74892454077
"HPOL_002259-RA",948,470,521,2107
"HPOL_002260-RA",254,148,106,561
"HPOL_004959-RA",74,46,48,92
"HPOL_004960-RA",1193,630,552,1473
"HPOL_002545-RA",456,231,176,728
"HPOL_004961-RA",173.643191974235,60,82,206
"HPOL_000766-RA",194,70,36,165
"HPOL_000767-RA",151,36,27,143
"HPOL_000768-RA",2578,1455,966,4061
"HPOL_000769-RA",586,307,212,1016
"HPOL_000770-RA",1463,609,643,2330
"HPOL_000771-RA",858,357,295,1185
"HPOL_002062-RA",2072.45699004073,960.307106652214,1010,4235.6378426087
"HPOL_004964-RA",252,79,148,299
"HPOL_004965-RA",3425,1661,1826,5294
"HPOL_002546-RA",238,117,103,356
"HPOL_004966-RA",324.824052451828,159.729539609441,94.2795725428235,582.527166660868
"HPOL_004968-RA",410,198,183,617
"HPOL_004969-RA",417,176,158,393
"HPOL_004970-RA",316,149,80,333
"HPOL_000851-RA",198,89,95,427
"HPOL_000852-RA",192,108,104,334
"HPOL_000853-RA",4267,2033,1702,6221
"HPOL_000854-RA",139,64,59,226
"HPOL_000855-RA",57,24,52,127
"HPOL_000856-RA",70,31,31,124
"HPOL_002547-RA",664,221,151,666
"HPOL_000857-RA",14605,6794,7301,25868
"HPOL_000858-RA",450,189,224,889
"HPOL_000859-RA",186,73,113,317
"HPOL_000947-RA",892,509,480,1223
"HPOL_000948-RA",110,56,19,154
"HPOL_000949-RA",133,85,82,269
"HPOL_000950-RA",148,72,65,289
"HPOL_000951-RA",2384,973,1236,3638
"HPOL_000952-RA",1522,504,494,1671
"HPOL_000953-RA",429,215,251,672
"HPOL_002548-RA",504,223,191,628
"HPOL_000954-RA",329,75,126,247
"HPOL_004971-RA",233,132,88,355
"HPOL_004972-RA",3659,1594,2473,7206
"HPOL_004038-RA",326,140,199,498
"HPOL_004039-RA",72,51,76,186
"HPOL_004040-RA",402,180,196,608
"HPOL_004041-RA",1667,756,889,2990
"HPOL_002261-RA",332,135,80,446
"HPOL_002262-RA",1556,765,665,2438
"HPOL_003480-RA",492.075973790658,281.03637999591,297.077310368519,686.785773835849
"HPOL_002549-RA",392,108,62,193
"HPOL_003481-RA",220,101,122,453
"HPOL_003482-RA",862,494,499,1583
"HPOL_003483-RA",914,373,465,1580
"HPOL_002153-RA",25,4,25,15
"HPOL_002154-RA",78,28,54,123
"HPOL_002155-RA",1312,700,830,2304
"HPOL_002156-RA",136,76,78,308
"HPOL_002893-RA",6167,2873,2240,8215
"HPOL_002894-RA",51,21,21,29
"HPOL_002895-RA",465,210,226,719
"HPOL_004141-RA",259,112,139,441
"HPOL_002896-RA",562,288,260,1162
"HPOL_002853-RA",250,88,58,209
"HPOL_002854-RA",929,446,447,1754
"HPOL_004982-RA",797,405,279,1373
"HPOL_003581-RA",391,245,327,818
"HPOL_003582-RA",4014,1835,1793,6160
"HPOL_003583-RA",450,117,77,266
"HPOL_003533-RA",3665,1712,1489,5625
"HPOL_003534-RA",268,128,143,517
"HPOL_003535-RA",1107,659,917,3658
"HPOL_004142-RA",367,150,143,553
"HPOL_001706-RA",204,91,81,379
"HPOL_001707-RA",4074,2080,2006,6246
"HPOL_001708-RA",2222,1139,975,4005
"HPOL_001709-RA",88,64,53,145
"HPOL_001710-RA",738,284,282,835
"HPOL_001711-RA",104,62,38,124
"HPOL_001712-RA",673,330,387,1326
"HPOL_001713-RA",731,334,339,1383
"HPOL_004983-RA",550,151,165,459
"HPOL_004984-RA",238,44,85,238
"HPOL_004143-RA",395,201,224,467
"HPOL_003456-RA",60,21,22,109
"HPOL_003457-RA",34,9,5,73
"HPOL_003458-RA",490,239,211,662
"HPOL_003459-RA",1691,685,917,2440
"HPOL_002272-RA",1397,680,593,2456
"HPOL_002273-RA",164,70,41,250
"HPOL_004986-RA",87,24,26,30
"HPOL_004987-RA",145,43,56,243
"HPOL_004988-RA",47,12,50,69
"HPOL_004991-RA",1224,514,881,2871
"HPOL_005383-RA",566,296,314,1125
"HPOL_001028-RA",796,372,399,1408
"HPOL_003431-RA",1617,761,566,2507
"HPOL_003432-RA",518,187,66,200
"HPOL_003433-RA",84,31,5,48
"HPOL_003551-RA",1126,505,362,1494
"HPOL_003552-RA",202,106,100,272
"HPOL_004996-RA",132,46,28,81
"HPOL_004997-RA",8709,3487,1164,3170
"HPOL_004998-RA",16670,7321,6605,18869
"HPOL_004999-RA",662.129414640564,290.312207270833,224.050102925968,803.477858656046
"HPOL_002563-RA",187,108,47,382
"HPOL_005384-RA",915,552,618,1669
"HPOL_002564-RA",1597,857,782,2592
"HPOL_002565-RA",273,141,138,443
"HPOL_002664-RA",639,304,253,971
"HPOL_002665-RA",588,261,364,931
"HPOL_002666-RA",2847,1168,1315,4136
"HPOL_002667-RA",180,67,56,104
"HPOL_002675-RA",807,346,325,728
"HPOL_002676-RA",97,23,22,76
"HPOL_002677-RA",216,118,88,311
"HPOL_002678-RA",644,331,352,1002
"HPOL_005385-RA",185,65,58,379
"HPOL_005013-RA",71,41,57,187
"HPOL_005014-RA",289,146,193,711
"HPOL_005015-RA",385,188,182,544
"HPOL_000774-RA",213,60,61,110
"HPOL_000775-RA",944,422,344,1293
"HPOL_000776-RA",381,153,174,552
"HPOL_000777-RA",713,358,113,816
"HPOL_000778-RA",462,219,146,444
"HPOL_000779-RA",154,67,74,353
"HPOL_000780-RA",340,189,447,1423
"HPOL_001258-RA",484,205,270,1019
"HPOL_000781-RA",547,210,283,901
"HPOL_000782-RA",741,395,554,1849
"HPOL_000783-RA",273,101,143,432
"HPOL_000784-RA",666,300,321,1175
"HPOL_000785-RA",279,125,95,341
"HPOL_000786-RA",1514,798,728,2119
"HPOL_002274-RA",421,263,166,735
"HPOL_002275-RA",1104,624,556,1690
"HPOL_002276-RA",63,13,20,60
"HPOL_002277-RA",103971,46284,49923,155813
"HPOL_001259-RA",2153,1215,1455,4609
"HPOL_002278-RA",1915,833,738,2721
"HPOL_003284-RA",550,223,208,677
"HPOL_002385-RA",723,359,355,1258
"HPOL_002386-RA",558,239,206,704
"HPOL_002387-RA",122,30,29,79
"HPOL_002388-RA",206,65,46,138
"HPOL_002389-RA",6281,3994,5189,12647
"HPOL_005003-RA",692,402,268,1306
"HPOL_005004-RA",5143,2104,2744,9000
"HPOL_003526-RA",1930,749,1045,2702
"HPOL_001260-RA",580.83911533622,311.912733023987,353.408758474435,1049.53295905518
"HPOL_003527-RA",1391,647,465,1744
"HPOL_003528-RA",98,31,50,151
"HPOL_003529-RA",3710,1563,1549,4497
"HPOL_005019-RA",109.796452373289,56.8885722481128,93.5368917325369,196.504821079226
"HPOL_005020-RA",971,473,456,1588
"HPOL_005021-RA",400.883660787623,137.081444168301,61.0882463596289,184.361509983685
"HPOL_005005-RA",345,144,185,629
"HPOL_005006-RA",1377,679,737,2153
"HPOL_005007-RA",71,19,25,102
"HPOL_005008-RA",462,239,170,837
"HPOL_001261-RA",441.16088466378,204.087266976013,170.591241525565,738.467040944825
"HPOL_003539-RA",145,54,31,187
"HPOL_003540-RA",1527,798,607,2297
"HPOL_005009-RA",93,33,26,91
"HPOL_005010-RA",298,148,113,365
"HPOL_002279-RA",1315.00767473058,624.409434073684,637.243268003378,1956.44691092178
"HPOL_002280-RA",725,307,422,1361
"HPOL_002281-RA",596,298,229,961
"HPOL_003646-RA",2884,1368,1526,4502
"HPOL_003647-RA",1762,939,898,3088
"HPOL_005027-RA",7290,2449,1591,4594
"HPOL_005363-RA",975.056709081033,503.818467310468,456,1500.49245667227
"HPOL_005028-RA",819,402,362,1730
"HPOL_000185-RA",618,252,298,975
"HPOL_000186-RA",719,255,295,1187
"HPOL_000187-RA",946,449,433,1579
"HPOL_000188-RA",363.509545031279,130.542711714392,141.157183125693,488.333110787575
"HPOL_000189-RA",420,216,202,675
"HPOL_000190-RA",300,133,167,423
"HPOL_000191-RA",1806,724,774,2289
"HPOL_005011-RA",1152,521,668,2256
"HPOL_005012-RA",86,41,54,134
"HPOL_005364-RA",611,268,295,1036
"HPOL_005016-RA",229,89,100,303
"HPOL_005017-RA",133,48,20,184
"HPOL_005018-RA",874,378,272,1321
"HPOL_003564-RA",2842,1544,3152,8350
"HPOL_003565-RA",248,91,93,310
"HPOL_003566-RA",890,431,533,1657.56668382398
"HPOL_005036-RA",195,111,123,459
"HPOL_005037-RA",339,161,176,546
"HPOL_005038-RA",942,416,458,1553
"HPOL_000217-RA",490,213,293,1255
"HPOL_005365-RA",1578,472,324,1101
"HPOL_000218-RA",321,174,118,275
"HPOL_000219-RA",130,51,62,177
"HPOL_000220-RA",588,162,192,415
"HPOL_000221-RA",130,46,67,190
"HPOL_000745-RA",263,113,126,449
"HPOL_000746-RA",410,236,139,666
"HPOL_000747-RA",275,137,163,473
"HPOL_000748-RA",89,39,47,202
"HPOL_000749-RA",278,118,94,372
"HPOL_000750-RA",865,472,357,1095
"HPOL_005366-RA",480,220,187,786
"HPOL_001029-RA",185,64,108,293
"HPOL_000751-RA",1413,658,384,2153
"HPOL_001309-RA",907,399,389,1168
"HPOL_001310-RA",373.191324015264,195.494601756528,175.376205048962,696.4104676931
"HPOL_001311-RA",221.808675984736,97.5053982434721,118.623794951038,496.5895323069
"HPOL_001312-RA",1592,678,782,3298
"HPOL_001313-RA",2555.36347026955,1464.66454548521,977.555576181332,1816.61237520447
"HPOL_002282-RA",249,136,126,364
"HPOL_002283-RA",771,446,216,1242
"HPOL_002284-RA",900,353,308,1249
"HPOL_002285-RA",335,166,245,621
"HPOL_005367-RA",170,83,143,563
"HPOL_002286-RA",241.476144401851,114.964710783411,85.9902279315146,313.448204328318
"HPOL_002491-RA",1128,618,616,1919
"HPOL_002492-RA",766,367,413,1477
"HPOL_002493-RA",2498,1242,1644,3517
"HPOL_002494-RA",1628,776,817,2216
"HPOL_002495-RA",189,109,98,523
"HPOL_005039-RA",1052.48347641168,470.940852234598,543.313916779074,1938.54021145279
"HPOL_005040-RA",392,129,79,284
"HPOL_000445-RA",555,234,295,864
"HPOL_000446-RA",56,15,33,91
"HPOL_005370-RA",2680,1222,1162,3933
"HPOL_000447-RA",249,125,141,367
"HPOL_000448-RA",641,352,168,1035
"HPOL_000449-RA",2427,1017,1624,4492
"HPOL_000450-RA",86,59,57,168
"HPOL_000451-RA",2428,1066,1601,5075
"HPOL_000452-RA",458,196,315,790
"HPOL_000453-RA",1510,720,725,2352
"HPOL_000454-RA",3104,1572,1520,4978
"HPOL_003163-RA",493,226,540,1648
"HPOL_003164-RA",300,164,383,1036
"HPOL_005371-RA",2723,1226,1056,4319
"HPOL_003165-RA",516,228,219,852
"HPOL_003166-RA",278,130,79,331
"HPOL_003154-RA",543,249,284,1096
"HPOL_003155-RA",824,376,428,1349
"HPOL_003156-RA",264,123,183,434
"HPOL_003157-RA",117.038278044313,55.3748838844437,41.0435769070517,185.145342912011
"HPOL_003158-RA",664,293,187,799
"HPOL_001395-RA",362,185,147,495
"HPOL_001396-RA",49,9,10,51
"HPOL_001397-RA",713,329,316,1232
"HPOL_005372-RA",251,94,94,268
"HPOL_001398-RA",46,16,7,30
"HPOL_000599-RA",51,28,32,80
"HPOL_000600-RA",2131,851,837,2277
"HPOL_000601-RA",5912,3047,3218,10186
"HPOL_000602-RA",1277,872,1350,4336
"HPOL_000603-RA",271,124,192,827
"HPOL_000604-RA",455.049040536918,113.251900792474,129.775518629006,328.852894789793
"HPOL_000605-RA",135.950959463083,42.7480992075257,54.2244813709935,96.1471052102072
"HPOL_000606-RA",90.473966505811,35.7287149035445,67.7584911541379,78.7553071678729
"HPOL_000960-RA",24,9,6,41
"HPOL_005373-RA",525,239,193,876
"HPOL_000961-RA",3387,1530,2364,6435
"HPOL_000962-RA",154,51,98,236
"HPOL_000963-RA",13,4,0,5
"HPOL_000964-RA",459,169,214,680
"HPOL_000965-RA",940,309,331,1045
"HPOL_000966-RA",165,93,92,283
"HPOL_005031-RA",55,34,13,105
"HPOL_003612-RA",1614,726,925,3017
"HPOL_003613-RA",200,103,200,465
"HPOL_003614-RA",831,218,219,647
"HPOL_005374-RA",512,246,219,619
"HPOL_003615-RA",60,10,37,37
"HPOL_002287-RA",213.203547626711,82.1114277518872,88.4631082674631,312.495178920774
"HPOL_002288-RA",222,116,120,282
"HPOL_002289-RA",599,320,243,916
"HPOL_001903-RA",426,189,308,818
"HPOL_002897-RA",68,39,42,138
"HPOL_002898-RA",0,0,0,2
"HPOL_002899-RA",7,1,8,10
"HPOL_002900-RA",253,54,77,180
"HPOL_001976-RA",136,57,45,187
"HPOL_005375-RA",134,60,18,180
"HPOL_001977-RA",413,197,190,615
"HPOL_001978-RA",64,20,41,91
"HPOL_001979-RA",1795,765,740,2307
"HPOL_001980-RA",280,108,129,456
"HPOL_001981-RA",720,305,322,913
"HPOL_001982-RA",776,285.991566101201,332,985.205309912411
"HPOL_003939-RA",372,151,159,573
"HPOL_003940-RA",365,99,56,260
"HPOL_003941-RA",75,20,15,125
"HPOL_003942-RA",547,257,342,633
"HPOL_001262-RA",287,124,167,545
"HPOL_000756-RA",4311,1920,1862,5853
"HPOL_000757-RA",2119,1061,1022,3589
"HPOL_000758-RA",123,76,77,217
"HPOL_000759-RA",2065,964,1003,3252
"HPOL_002876-RA",143,37,63,178
"HPOL_002877-RA",511,244,374,891
"HPOL_002878-RA",1314,618,542,1490
"HPOL_002879-RA",661.723906833869,355,329,1270.78076992268
"HPOL_002880-RA",32,17,1,20
"HPOL_005042-RA",434,195,191,563
"HPOL_001263-RA",174,52,47,189
"HPOL_005043-RA",341,167,357,917
"HPOL_005044-RA",646,339,253,951
"HPOL_001215-RA",111,37,50,189
"HPOL_001216-RA",135,77,28,171
"HPOL_001217-RA",42,18,12,46
"HPOL_001218-RA",3235,1644,1383,5282
"HPOL_001219-RA",138,38,18,124
"HPOL_001220-RA",51,18,11,100
"HPOL_001283-RA",526,257,276,742
"HPOL_001284-RA",132.512689302059,39.1307788943341,28.1365003284456,178.825050090124
"HPOL_001264-RA",2493.06996903772,1008.89031870389,808,2695.67041584559
"HPOL_001030-RA",118,42,50,209
"HPOL_001285-RA",366.487310697941,185.869221105666,113.863499671554,437.174949909876
"HPOL_001286-RA",429,242,175,577
"HPOL_001287-RA",651,352,1959,5851
"HPOL_001288-RA",813,414,337,1120
"HPOL_001289-RA",1323,538,475,1587
"HPOL_005049-RA",708,292,164,1012
"HPOL_005050-RA",263,157,165,505
"HPOL_000125-RA",380,175,233,825
"HPOL_000126-RA",282,155,139,577
"HPOL_000127-RA",1742,928,1034,3308
"HPOL_001265-RA",331,151,193,556
"HPOL_000128-RA",2038,927,1035,3412
"HPOL_000129-RA",2441,1120,1191,3945
"HPOL_000130-RA",2821,1153,1610,4728
"HPOL_000131-RA",927,500,639,2185
"HPOL_000132-RA",268,149,111,565
"HPOL_000133-RA",406,160,109,456
"HPOL_000134-RA",160.9142624631,75.5421444240917,100.220873028409,344.453420039977
"HPOL_000135-RA",431,256,265,901
"HPOL_000136-RA",1009,560,370,1669
"HPOL_000137-RA",680,221,230,517
"HPOL_001266-RA",6988.93003096228,3215.10968129611,2508,8923.32958415441
"HPOL_005045-RA",526,194,188,627
"HPOL_005046-RA",487.228940642354,190.181532689532,231,1051.58208844571
"HPOL_002818-RA",2965,1406,1401,5407
"HPOL_002819-RA",1036,520,500,1863
"HPOL_002820-RA",750,421,415,1286
"HPOL_005052-RA",831,283,194,690
"HPOL_002537-RA",2169,1036,948,3215
"HPOL_002538-RA",304,113,162,396
"HPOL_002539-RA",600,284,208,811
"HPOL_000410-RA",185,93,79,276
"HPOL_004246-RA",83,26,23,167
"HPOL_000411-RA",256,126,165,466
"HPOL_000412-RA",241,56,108,496
"HPOL_000413-RA",80,35,45,151
"HPOL_000414-RA",105,56,63,136
"HPOL_000415-RA",1021.35905323502,515.47395336817,598.395867176186,1707.50877451606
"HPOL_000416-RA",613,274,228,959
"HPOL_000417-RA",266.640946764983,149.52604663183,181.604132823814,409.491225483935
"HPOL_000300-RA",17302.3588168053,9281.33814517912,6720.5701605927,33036.7321021611
"HPOL_000301-RA",1919,925,598,2787
"HPOL_000302-RA",321,161,158,601
"HPOL_004247-RA",967,483,333,1071
"HPOL_000303-RA",710.092235100406,364.594671203998,353.283859078801,1033.64569342782
"HPOL_000304-RA",1064,467,566,2020
"HPOL_000305-RA",58,24,55,135
"HPOL_000306-RA",705,350,281,1117
"HPOL_000307-RA",506.23540994905,220.937814851952,308.92154316887,776.653367761399
"HPOL_001637-RA",59,23,6,56
"HPOL_001638-RA",255,123,180,385
"HPOL_001639-RA",448,191,202,563
"HPOL_001640-RA",177,89,116,260
"HPOL_001641-RA",1284,645,571,1775
"HPOL_004248-RA",239,101,64,326
"HPOL_001642-RA",1113,686,958,2830
"HPOL_005070-RA",1116,501,509,1951
"HPOL_005065-RA",896,363,462,1736
"HPOL_005053-RA",777,297,273,660
"HPOL_005054-RA",291,115,135,334
"HPOL_005055-RA",143,81,133,218
"HPOL_002316-RA",476,220,212,748
"HPOL_002317-RA",770,426,329,1363
"HPOL_002318-RA",734,344,248,1008
"HPOL_002319-RA",125,30,85,114
"HPOL_004249-RA",224,117,91,403
"HPOL_002320-RA",156,39,50,114
"HPOL_002321-RA",249,78,127,323
"HPOL_005056-RA",264,81,57,210
"HPOL_004484-RA",998.79292419731,440.619479554234,537.009504480122,2087.02351426675
"HPOL_004485-RA",1432,686,485,2094
"HPOL_005059-RA",1506,721,692,1828
"HPOL_005060-RA",1981,505,436,1293
"HPOL_005057-RA",439,114,72,239
"HPOL_005058-RA",1178,369,211,689
"HPOL_003597-RA",70,28,17,125
"HPOL_004250-RA",491,220,213,702
"HPOL_003598-RA",2085,886,1148,3719
"HPOL_003599-RA",83,23,84,77
"HPOL_003600-RA",117,58,64,208
"HPOL_003601-RA",168,95,99,281
"HPOL_003746-RA",1647,793,1406,4587
"HPOL_001543-RA",73,32,13,119
"HPOL_001544-RA",2453,1135,913,3450
"HPOL_001545-RA",773,390,272,1252
"HPOL_001546-RA",937,496,349,1511
"HPOL_003318-RA",140,54,63,186
"HPOL_002559-RA",9.31558452678352,0,2,11
"HPOL_003319-RA",161,34,24,111
"HPOL_003320-RA",260,118,142,438
"HPOL_005061-RA",3486,1590,2145,6967
"HPOL_005062-RA",26,4,23,52
"HPOL_005063-RA",2359,1328,1467,4213
"HPOL_005064-RA",40,18,17,45
"HPOL_001191-RA",512,256,174,711
"HPOL_001192-RA",1089,331,307,891
"HPOL_001193-RA",1488,664,555,2595
"HPOL_001194-RA",1269,485,373,1285
"HPOL_002560-RA",244.518855228004,74.0593068041143,63.6507354679577,141.767760897055
"HPOL_002334-RA",1075,486,396,1417
"HPOL_002335-RA",399,243,273,856
"HPOL_002336-RA",821,424,380,1291
"HPOL_002337-RA",4864,2473,2235,7717
"HPOL_002338-RA",267,136,226,758
"HPOL_005071-RA",253,60,42,239
"HPOL_005072-RA",863,399,365,1347
"HPOL_003715-RA",4980,2333,2486,7802
"HPOL_003716-RA",1080,530,483,1910
"HPOL_003717-RA",307,201,145,480
"HPOL_002561-RA",749.893675177718,422.144344603872,349.264532998141,1045.42561757706
"HPOL_001031-RA",4698,3234,5360,6689
"HPOL_003718-RA",21.059103867719,6.19219781912926,11.1949882292083,4.2996498448961
"HPOL_003799-RA",1147,533,355,1296
"HPOL_003800-RA",466,246,175,585
"HPOL_003801-RA",316,136,185,602
"HPOL_002369-RA",486,271,144,765
"HPOL_002370-RA",205,96,102,179
"HPOL_002371-RA",1312,677,753,3114
"HPOL_005078-RA",1404,833,653,2450
"HPOL_000625-RA",281,89,145,243
"HPOL_000626-RA",132,40,87,162
"HPOL_002562-RA",574,201,192,703
"HPOL_000627-RA",575,313,116,683
"HPOL_000628-RA",74,34,27,128
"HPOL_005079-RA",591,298,306,943
"HPOL_005080-RA",268,76,179,340
"HPOL_000931-RA",174,86,62,280
"HPOL_000932-RA",1132,486,875,3673
"HPOL_000933-RA",337,110,140,435
"HPOL_000934-RA",2661,1259,994,3333
"HPOL_005098-RA",195,89,75,372
"HPOL_005099-RA",1036,520,500,2072
"HPOL_005382-RA",293,150,226,516
"HPOL_005100-RA",968,342,393,1139
"HPOL_005101-RA",25,13,18,49
"HPOL_001341-RA",1542,742,493,2020
"HPOL_001342-RA",923,418,390,1150
"HPOL_002326-RA",20.2557494591117,9.2389877498698,7.35583132319182,33.3909663850149
"HPOL_002327-RA",133.744250540888,58.7610122501302,74.6441686768082,200.609033614985
"HPOL_002328-RA",113,69,40,244
"HPOL_002329-RA",115,52,43,152
"HPOL_002330-RA",50,20,26,46
"HPOL_002331-RA",161,72,116,400
"HPOL_000988-RA",0.000232074820763145,0,19.9287553283118,0
"HPOL_002332-RA",236,117,127,644
"HPOL_002333-RA",583,292,286,849
"HPOL_005092-RA",499,236,233,708
"HPOL_005093-RA",316,121,89,289
"HPOL_005087-RA",3226,1732,1513,5244
"HPOL_001200-RA",105,51,53,212
"HPOL_001201-RA",526,272,209,805
"HPOL_001202-RA",69,30,25,116
"HPOL_001203-RA",548,302,200,914
"HPOL_001204-RA",565,348,580,1772
"HPOL_000989-RA",1402,624,469,2093
"HPOL_001205-RA",117,51,52,137
"HPOL_001206-RA",907,418,360,1209
"HPOL_001207-RA",152,83,63,316
